1409,275,834
1363,592,834
1298,963,835
1239,777,835
1172,899,835
1113,608,835
1052,387,835
988,640,835
1006,931,836
1068,243,836
1126,355,836
1140,451,837
1073,1011,837
1017,868,837
963,761,837
946,323,837
914,656,837
950,467,839
984,435,839
1020,1127,839
1058,291,840
1092,1037,840
1123,195,840
1152,704,841
1185,624,841
1216,832,841
1262,979,841
1300,1096,842
1369,403,842
1340,747,842
1303,259,842
1336,371,843
1372,801,843
1299,915,843
1253,227,844
1192,339,844
1127,883,844
1139,947,845
1077,1063,846
1064,307,846
1003,995,847
1015,1112,848
962,852,848
943,419,849
893,672,849
859,275,850
873,179,850
879,963,851
858,1021,851
832,816,851
817,899,851
806,387,851
793,720,851
835,931,852
852,243,852
899,737,852
931,785,852
985,355,852
1043,451,853
1103,211,853
1165,323,853
1200,1080,853
1260,462,854
1227,688,855
1188,435,855
1134,867,855
1071,596,855
1009,1127,855
957,291,856
902,579,856
874,769,856
828,836,856
796,979,857
758,403,858
733,640,858
753,259,858
755,753,858
763,1047,859
783,163,859
768,656,859
740,371,859
718,1096,859
722,915,859
750,227,860
742,339,860
738,883,860
749,947,861
732,1005,861
791,307,862
804,704,862
808,800,864
827,195,864
810,1112,864
819,419,865
788,534,865
799,672,865
826,820,866
855,275,866
892,611,866
916,851,866
866,1064,866
847,963,867
898,899,867
882,387,867
877,931,868
915,243,868
947,355,868
951,147,868
978,451,869
973,211,869
944,323,869
925,1031,870
927,627,870
945,688,871
936,435,871
924,867,871
975,1080,871
997,1127,871
1013,989,871
1041,462,872
981,291,872
976,784,872
1028,720,873
1034,564,873
1032,736,873
1089,179,873
1153,403,874
1217,259,874
1279,835,874
1301,595,874
1246,371,875
1183,1096,875
1120,915,875
1095,768,875
1157,227,876
1223,339,876
1285,883,876
1294,947,877
1242,579,877
1179,307,878
1115,804,878
1093,704,878
1155,752,879
1220,1048,879
1278,643,879
1309,195,880
1245,1113,880
1182,1015,880
1119,659,880
1056,131,881
1040,419,881
1101,973,881
1162,163,881
1226,275,882
1288,851,882
1348,899,883
1378,387,883
1379,931,884
1417,243,884
1345,819,884
1365,1064,884
1382,355,884
1358,451,885
1362,211,885
1314,323,885
1343,867,887
1325,435,887
1274,1080,887
1254,1127,887
1193,531,888
1128,691,888
1065,291,888
1083,788,888
1026,720,888
1021,179,889
1080,675,889
1144,611,890
1147,403,890
1212,736,890
1207,465,890
1271,259,890
1323,999,890
1297,835,890
1357,595,890
1339,1097,891
1283,1032,891
1290,957,891
1332,371,891
1308,147,891
1356,915,891
1352,227,892
1291,339,892
1229,627,892
1244,883,892
1230,772,892
1167,115,893
1180,579,894
1166,307,894
1104,546,895
1124,195,896
1062,803,896
1001,1113,897
1024,419,897
999,1048,897
1054,163,897
1116,275,898
1105,851,898
1097,515,899
1159,899,899
1222,387,899
1238,755,899
1175,243,900
1112,819,900
1051,941,900
995,1064,900
979,355,900
1038,451,901
1044,983,901
986,643,901
932,1016,901
901,211,901
869,562,901
872,323,901
941,659,902
926,1081,903
897,723,903
972,435,903
1010,867,903
1059,1127,903
1121,691,904
1184,291,904
1190,707,904
1250,131,904
1248,467,905
1225,179,905
1287,611,906
1351,403,906
1394,787,906
1444,739,906
1449,259,906
1406,835,906
1373,595,906
1312,925,907
1315,371,907
1376,147,907
1431,1097,907
1412,227,908
1460,339,908
1429,627,908
1437,1032,908
1519,883,908
1526,579,910
1483,307,910
1511,771,910
1518,103,910
1484,967,910
1513,531,911
1510,1000,911
1514,195,912
1525,547,912
1528,483,912
1496,803,912
1457,675,912
1443,1113,913
1391,419,913
1355,1048,913
1295,163,913
1233,275,914
1169,851,914
1161,909,914
1100,1065,915
1075,387,915
1063,499,916
1125,243,916
1191,819,916
1251,355,916
1317,451,917
1377,643,917
1349,211,917
1404,323,917
1430,659,918
1393,1016,919
1330,435,919
1269,867,919
1284,1081,919
1221,1127,919
1204,691,920
1143,291,920
1156,131,920
1094,951,920
1079,755,921
1019,467,921
1036,723,921
982,179,921
965,611,922
922,403,922
